query,tweet,compound,neg,neu,pos
Buy Local,"@tyleryankphd You should buy Stetson hats so everyone knows you’re hip to the local culture, that will surely help… https://t.co/7ZggIDfycW",0.4404,0.0,0.868,0.132
Buy Local,"ONLY TWO MORE HOURS to buy your 50/50 Hospital Lottery tickets for this month!

Don't miss your chance to WIN BIG a… https://t.co/6yNVEhfCxu",0.6735,0.062,0.714,0.224
Buy Local,@ArleneDickinson Buy Local or Bye Local (not my saying but so true),0.7118,0.0,0.691,0.309
Buy Local,"@blogTO I can shop in my neighborhood, and I live in downtown Toronto.

Making a specific effort to buy everything… https://t.co/ZLFs6LphaJ",0.0,0.0,1.0,0.0
Buy Local,RT @desinthe6ix: A powerful reminder from The Roncesvalles Village BIA of what could happen if we don't support local businesses right now.…,0.1386,0.09,0.798,0.112
Buy Local,RT @desinthe6ix: A powerful reminder from The Roncesvalles Village BIA of what could happen if we don't support local businesses right now.…,0.1386,0.09,0.798,0.112
Buy Local,I would not recommend shopping at this store. Instead buy from local furniture stores or from Amazon as they sell t… https://t.co/syrqbewqcm,-0.1053,0.089,0.84,0.071
Buy Local,RT @desinthe6ix: A powerful reminder from The Roncesvalles Village BIA of what could happen if we don't support local businesses right now.…,0.1386,0.09,0.798,0.112
Buy Local,A powerful reminder from The Roncesvalles Village BIA of what could happen if we don't support local businesses rig… https://t.co/vg9iWkTLeQ,0.1386,0.098,0.781,0.121
Buy Local,"It's not buy local for me, but ABSOLUTELY support Mojo magazine. Please! https://t.co/J70zJScOHb",0.853,0.0,0.569,0.431
Buy Local,Great sign seen on my ride this morning. “Thou shalt buy local.” Isolationists 24:7.   😂😂😂.         #buylocal #boycottamazon,0.9153,0.126,0.531,0.343
Buy Local,"RT @TheDragonMilton: Black Friday at the Dragon for one day only!!
Buy three items and get a fourth for FREE!

Get your holiday shopping do…",0.8229,0.0,0.751,0.249
Buy Local,We should all report Walmart to our local bylaw officers for staying open during a lockdown.  No one needs to buy pillows now.,-0.296,0.091,0.909,0.0
Buy Local,"@PaolaQP1231 @fordnation Support small business, do not buy anything from fast food giants.  Buy your gifts from sm… https://t.co/AsKM2kPS2U",0.4019,0.0,0.87,0.13
Buy Local,"Buy local. Or it’ll be: bye local.

#supportsmallbusiness 
#buylocal",0.0,0.0,1.0,0.0
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,"RT @saints_gambit: Yeah, you could buy Goose Island. Or, you could buy local, support Jeff and Sue, and get variants instead of the basic m…",0.5994,0.0,0.824,0.176
Buy Local,"RT @saints_gambit: Yeah, you could buy Goose Island. Or, you could buy local, support Jeff and Sue, and get variants instead of the basic m…",0.5994,0.0,0.824,0.176
Buy Local,"RT @saints_gambit: Yeah, you could buy Goose Island. Or, you could buy local, support Jeff and Sue, and get variants instead of the basic m…",0.5994,0.0,0.824,0.176
Buy Local,"Yeah, you could buy Goose Island. Or, you could buy local, support Jeff and Sue, and get variants instead of the ba… https://t.co/clpPi9v7QV",0.5994,0.0,0.811,0.189
Buy Local,@fordnation Forget about this nonsense @fordnation I wanna know when I can go to my local corner store and buy a ca… https://t.co/NTyAcdvh0X,-0.5574,0.18,0.82,0.0
Buy Local,"RT @anabailaoTO: Minda and I are excited to have received our Bag of Toronto, filled with goodies for our amazing local businesses! This is…",0.7574,0.0,0.772,0.228
Buy Local,"so hold up, let me get this straight. 
my local flower shop (small family owned store) is forced to be closed due t… https://t.co/qXIeQ6v7Cz",-0.2204,0.111,0.811,0.078
Buy Local,@JianminM buy local could be even better idea?,0.4404,0.0,0.707,0.293
Buy Local,"RT @MariannMeedWard: Buy local and shop safely this #BlackFriday and holiday season. Avoid the crowds, shop online, get curbside pick-up or…",0.5719,0.084,0.69,0.226
Buy Local,"Black Friday at the Dragon for one day only!!
Buy three items and get a fourth for FREE!

Get your holiday shopping… https://t.co/vt7wrG7C59",0.8229,0.0,0.734,0.266
Buy Local,"Now, more than ever, it's important to #ShopLocal and support your local #indiebookshop! You can buy books directly… https://t.co/iHp36EsNvA",0.5848,0.0,0.78,0.22
Buy Local,"Another good local business to support... Just make sure you show the police you're there to make a safe, socially-… https://t.co/Vx82Plzu7X",0.8689,0.0,0.612,0.388
Buy Local,"RT @MariannMeedWard: Buy local and shop safely this #BlackFriday and holiday season. Avoid the crowds, shop online, get curbside pick-up or…",0.5719,0.084,0.69,0.226
Buy Local,"RT @MariannMeedWard: Buy local and shop safely this #BlackFriday and holiday season. Avoid the crowds, shop online, get curbside pick-up or…",0.5719,0.084,0.69,0.226
Buy Local,RT @leslievilleflea: BUY LOCAL OR IT'S BYE LOCAL and we're making it oh-so-EASY! Our Virtual Holiday Market kicks off tomorrow morning at 1…,0.4574,0.0,0.88,0.12
Buy Local,RT @leslievilleflea: It is either Buy Local or Bye Local this holiday shopping season. Check out our latest piece for @BeachMetroNews about…,0.481,0.0,0.87,0.13
Buy Local,"@ItsDeanBlundell Dean, grow up and stop blind following. Why the hell can I go buy a big Mac combo at the McD's at… https://t.co/VXQIlhmNZa",-0.8591,0.311,0.689,0.0
Buy Local,or support and buy from local small businesses :),0.6908,0.0,0.551,0.449
Buy Local,LINO ARCI REAL ESTATE AGENT &amp; TEAM - Your Home Sold Guaranteed or We Buy It! on #Google https://t.co/SfUeatXQQi,0.0,0.0,1.0,0.0
Buy Local,"Love how much encouragement there is to buy from #local, #independent businesses this year. Here's a great list fro… https://t.co/fxu8PvAL9z",0.9022,0.0,0.605,0.395
Buy Local,@hoeletariat @sandythomson108 @blogTO But local Canadas Computers is closed. Best Buy can do curbside like everyone else.,0.8765,0.0,0.624,0.376
Buy Local,"RT @MariannMeedWard: Buy local and shop safely this #BlackFriday and holiday season. Avoid the crowds, shop online, get curbside pick-up or…",0.5719,0.084,0.69,0.226
Buy Local,"RT @caseybannerman: Bottom line for me? Nothing I say on here matters... I gotta go buy local and wear a mask.

It's gonna cost me more mon…",0.0258,0.0,0.959,0.041
Buy Local,"Bottom line for me? Nothing I say on here matters... I gotta go buy local and wear a mask.

It's gonna cost me more… https://t.co/gQnVtoQJw8",0.0258,0.0,0.956,0.044
Buy Local,"RT @MariannMeedWard: Buy local and shop safely this #BlackFriday and holiday season. Avoid the crowds, shop online, get curbside pick-up or…",0.5719,0.084,0.69,0.226
Buy Local,"Buy local and shop safely this #BlackFriday and holiday season. Avoid the crowds, shop online, get curbside pick-up… https://t.co/tDngViJ23d",0.5719,0.091,0.664,0.245
Buy Local,you won't ever catch me using an ap to buy food. if i really want to support my local restaurants i will pick up my food♥️,0.8297,0.0,0.741,0.259
Buy Local,"I mean, I couldn’t *not* buy these. 

Thanks @TheBeguiling. Support your local businesses and comic shops, if you c… https://t.co/AxyocGEI6E",0.0757,0.104,0.779,0.117
Buy Local,"@rpoconnor @Milhouse_Van_Ho Ford said don’t buy from Amazon, buy local. They say not to leave homes and now local stores are closed. Wtf??",-0.5126,0.154,0.741,0.105
Buy Local,"Trying to buy local, and the number of stores I’ve called that were permanently closed is depressing...",-0.3182,0.138,0.794,0.069
Buy Local,"@MaximumVenture @ColinDMello You want to see a real lockdown? ask Australia, New Zealand, and all the countries tha… https://t.co/QodLjRFE9K",0.0772,0.0,0.933,0.067
Buy Local,RT @idreamofmilly: what mean is do what you can to support your local town n also be kind to yourself and your situation. don’t just buy th…,0.7269,0.0,0.804,0.196
Buy Local,LINO ARCI REAL ESTATE AGENT &amp; TEAM - Your Home Sold Guaranteed or We Buy It! on #Google https://t.co/UGophbiGZo,0.0,0.0,1.0,0.0
Buy Local,"everyone's like ""shop local"" &amp; ""black friday"" and I feel like my long time hippie friend Igor who's motto was alway… https://t.co/gKv2SOkhph",0.802,0.0,0.699,0.301
Buy Local,"Black Friday special – Buy 6 Two-way radios and get a 6-unit radio charger for #FREE! 

The charger is worth over $… https://t.co/1yMfDIGUf6",0.837,0.0,0.691,0.309
Buy Local,what mean is do what you can to support your local town n also be kind to yourself and your situation. don’t just b… https://t.co/7VEh8e5dbi,0.7269,0.0,0.79,0.21
Buy Local,"@TorontoStar It won’t work. People won’t wait until small businesses are open again to buy what they want, they’ll… https://t.co/7W1imTBIh0",0.0772,0.0,0.936,0.064
Buy Local,@NFSSmith Yup.  I can still buy from all my local shops.   I can do take out.   This is easy.   Stay  local.,0.4404,0.0,0.873,0.127
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,"@CP24 If non-essentials can not be sold in person, they shouldn't be in any type of store. If they can be, all stor… https://t.co/ZXxbDyUnJv",0.0,0.0,1.0,0.0
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,"The custom location filter on Etsy is a much better way to shop local than following Toronto's ""shop local"" article… https://t.co/jYOsxv2RQO",0.4404,0.0,0.873,0.127
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,RT @mikeyerxa: Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.62,0.38
Buy Local,Hi. This is just a reminder not to buy stuff on Amazon. Support local. Support artists. Support culture.,0.8316,0.0,0.588,0.412
Buy Local,RT @madeleinefayh: @Shananigans @megbutton When I buy from local businesses I like to post a photo and tag them in my IG stories to help sp…,0.6369,0.0,0.822,0.178
Buy Local,@Shananigans @megbutton When I buy from local businesses I like to post a photo and tag them in my IG stories to he… https://t.co/BKRLJewPnO,0.3612,0.0,0.902,0.098
Buy Local,@Shananigans @megbutton Favourite lil' place to buy groceries and fresh desserts @villagegrocer 💚Favourite local re… https://t.co/eFAKCJvd3z,0.3182,0.0,0.874,0.126
Buy Local,RT @OneNationK: ‘Buy Local or It’s Bye Local’: Roncesvalles Launches ‘Not for Lease Campaign’ https://t.co/3pXbAQblRx,0.0,0.0,1.0,0.0
Buy Local,‘Buy Local or It’s Bye Local’: Roncesvalles Launches ‘Not for Lease Campaign’ https://t.co/3pXbAQblRx,0.0,0.0,1.0,0.0
Buy Local,"You tell ‘em Bonnie!   Buy local, take out from independent restaurants! Support your neigbbours! https://t.co/O3N563L44P",0.5538,0.0,0.797,0.203
Buy Local,"In related news, does anyone know somewhere local in #hamont to buy Christmas tree ornaments? Googling “Christmas o… https://t.co/W6uCIHUFZi",0.0,0.0,1.0,0.0
Buy Local,"I don't buy at Walmart, Costco, Loblaws or big superstores in GTA. They're exploitative corporations. How can I sup… https://t.co/IhncsEGOS7",0.0,0.0,1.0,0.0
Buy Local,"RT @anabailaoTO: Minda and I are excited to have received our Bag of Toronto, filled with goodies for our amazing local businesses! This is…",0.7574,0.0,0.772,0.228
Buy Local,"@AlohaDeningham @CityNews @CityAdrian So you're ok with everyone crowding into costco to buy jewlery, food etc but… https://t.co/kLXs107PoU",0.3566,0.0,0.873,0.127
Buy Local,RT @dgontheroad: Today I subscribed to @westendphoenix. It is my local neighbourhood independent newspaper. Support local. Buy local whenev…,0.4019,0.0,0.87,0.13
Buy Local,RT @dgontheroad: Today I subscribed to @westendphoenix. It is my local neighbourhood independent newspaper. Support local. Buy local whenev…,0.4019,0.0,0.87,0.13
Buy Local,"Great thread. It can be easy to buy all of your holiday gifts from Amazon, but there's actually so many shops in To… https://t.co/JSG0tc5H7p",0.6908,0.0,0.722,0.278
Buy Local,"Invest in the cinema, invest in local business, invest in future movie going! 🎥🍿  Buy now, use later:… https://t.co/lJBjOIYERz",0.0,0.0,1.0,0.0
Buy Local,Did you know you don’t have to leave the comfort of your home to buy the local beers you love? Today I ordered… https://t.co/XG8G016ex4,0.7579,0.042,0.727,0.232
Buy Local,"RT @MaddieDiMuccio: Recall that just weeks ago, our premier was begging us to buy Ontario only in order to support our local economies. #on…",0.4019,0.0,0.895,0.105
Buy Local,"But if you want to kick it off sooner, you can buy through the @AntsCanada (📸) Global Ant Nursery which strives to… https://t.co/dsiHj2COaz",0.1154,0.0,0.945,0.055
Buy Local,"@TorontoStar In honour of this asshole, I will buy takeout from a local Toronto restaurant not named Adamson Barbec… https://t.co/i25tuJHkq9",0.5719,0.0,0.837,0.163
Buy Local,LINO ARCI REAL ESTATE AGENT &amp; TEAM - Your Home Sold Guaranteed or We Buy It! on #Google https://t.co/zEwOME6L7q,0.0,0.0,1.0,0.0
Buy Local,Today I subscribed to @westendphoenix. It is my local neighbourhood independent newspaper. Support local. Buy local… https://t.co/lyYc1YtPpc,0.4019,0.0,0.856,0.144
Buy Local,"Buy Local or Bye Local. 

Support local businesses and cannabis retailers by ordering your product to be delivered… https://t.co/BNyBErIa3u",0.4019,0.0,0.87,0.13
Buy Local,"@CdnOpinion @Canadabuster But this isn’t all about Best Buy and Costco, this is about a restaurant/eating establish… https://t.co/5k2IRbwk4D",0.7783,0.0,0.746,0.254
Buy Local,"@LDGbandofficial Virtual Christmas Acoustic set streaming Saturday, December 5th - proceeds benefiting our local an… https://t.co/lwWRvuYkmA",0.0,0.0,1.0,0.0
